# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1271.59   2698.30    -0.01     0.20   24.668   0.109    single  deblend  0 
 583.07   1864.82     0.14    -0.39   24.888   0.134    single  isolate  1 
1962.83   3339.10    -0.18    -0.03   25.085   0.159    single  isolate  0 
1413.47   2058.81     0.39    -0.25   25.037   0.153    single  isolate  0 
1526.63   2657.32     0.71     1.29   25.168   0.172    single  isolate  1 
 851.10   3947.54    -0.18     0.87   25.036   0.151    single  isolate  0 
 205.73   1659.96    -0.11    -0.22   24.736   0.117    single  isolate  1 
1640.13   1581.43    -0.12     0.56   24.711   0.115    single  isolate  1 
 445.03   3784.29    -0.51     0.28   24.881   0.131    single  isolate  0 
 445.03   3784.29    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 445.03   3784.29    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 250.68   3273.76     0.61     0.07   24.863   0.129    single  deblend  1 
1525.29   2600.24    -0.07     0.09   25.014   0.149    single  isolate  0 
 879.25   3663.97    -0.10     0.37   24.926   0.137    single  isolate  0 
 818.24   2246.35    -0.81     0.22   25.058   0.156    single  isolate  0 
 120.71   3185.01     0.05    -0.74   25.029   0.149    single  isolate  1 
 561.98   1494.40    -0.46    -0.30   24.661   0.110    single  isolate  1 
1881.08   1513.95     0.04     0.31   24.915   0.138    single  isolate  0 
1881.08   1513.95    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1925.17    285.35    -0.65     0.44   24.873   0.135    single  isolate  0 
 626.98   4150.53     0.01    -0.05   24.970   0.142    single  isolate  1 
 626.98   4150.53    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 626.98   4150.53    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 857.61   1910.59     0.11    -0.16   25.072   0.158    single  isolate  0 
 861.40   1315.57     0.26     0.50   24.878   0.134    single  isolate  0 
1141.23   1801.01     0.24    -0.50   24.850   0.130    single  isolate  1 
1465.47   3875.69    -0.62    -0.16   24.810   0.124    single  isolate  0 
1352.07    599.12    -0.08     0.07   25.055   0.159    single  isolate  0 
1395.05   2188.98     0.24    -0.25   24.751   0.118    single  deblend  1 
1053.37   3296.30     0.20     0.26   24.944   0.139    single  isolate  0 
 394.14   1624.12     0.20     0.16   24.992   0.147    single  isolate  1 
1782.00    969.57     0.29    -0.01   25.078   0.161    single  isolate  0 
1090.03    837.17    -0.64    -0.21   25.015   0.153    single  isolate  0 
