# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1782.05   2792.46    -0.16    -0.02   23.040   0.039    single  isolate  0 
 361.18    265.41     0.04     0.06   23.045   0.039    single  isolate  0 
  98.84   1149.29     0.06     0.11   23.038   0.039    single  isolate  0 
 191.10   3450.08     0.05    -0.06   22.957   0.038  multiple  deblend  0 
1778.54   3596.49    -0.03     0.12   23.064   0.040    single  isolate  1 
1409.30   2162.54    -0.04     0.02   23.062   0.039    single  isolate  0 
 649.23    404.14    -0.04    -0.03   22.997   0.038    single  isolate  0 
1626.79   2980.32     0.01     0.04   23.025   0.039  multiple  isolate  1 
 417.89   3238.36     0.10     0.04   23.089   0.040    single  isolate  0 
 302.12   3902.85    -0.07    -0.00   23.062   0.040    single  isolate  0 
1365.46   3798.82     0.10     0.13   23.017   0.039    single  isolate  0 
  75.44   2229.77     0.05     0.16   23.036   0.038    single  isolate  0 
 816.42   3888.02     0.01    -0.03   23.006   0.039    single  isolate  0 
 713.70   2789.23     0.01     0.02   22.996   0.038    single  isolate  0 
 314.89    996.49    -0.09     0.10   22.983   0.038    single  isolate  0 
  20.73    550.17     0.27    -0.17   23.073   0.039    single  isolate  0 
 923.02   1489.35     0.12    -0.02   22.997   0.038    single  deblend  0 
 609.49   3755.03    -0.11    -0.03   22.982   0.038    single  deblend  0 
 857.05   4142.86    -0.02     0.08   23.087   0.040    single  isolate  0 
1815.08   3448.19    -0.17    -0.12   23.131   0.041  multiple  deblend  0 
1382.24   3810.80    -0.04     0.03   22.976   0.038    single  isolate  0 
 553.19   1256.28     0.00     0.09   23.002   0.038  multiple  deblend  0 
1271.59   2698.30     0.04    -0.01   23.058   0.039    single  isolate  0 
 583.07   1864.82    -0.11     0.08   23.003   0.038    single  isolate  0 
1962.83   3339.10     0.05     0.02   23.084   0.040    single  isolate  0 
1413.47   2058.81     0.02    -0.01   23.036   0.039    single  isolate  0 
1526.63   2657.32    -0.01    -0.17   22.964   0.038    single  isolate  1 
 851.10   3947.54     0.07    -0.06   23.020   0.039    single  isolate  0 
 205.73   1659.96    -0.13    -0.13   22.938   0.037    single  isolate  1 
1640.13   1581.43    -0.02     0.08   23.068   0.039    single  isolate  0 
 445.03   3784.29     0.02    -0.01   22.990   0.038    single  isolate  0 
1101.37   3519.15     0.01     0.03   23.007   0.039    single  isolate  0 
1101.37   3519.15    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 250.68   3273.76     0.06     0.05   23.049   0.039    single  isolate  0 
1525.29   2600.24     0.05     0.11   23.072   0.040    single  isolate  0 
 879.25   3663.97    -0.07    -0.15   23.078   0.040  multiple  isolate  0 
 818.24   2246.35     0.05     0.16   23.029   0.039    single  isolate  1 
 120.71   3185.01    -0.06     0.12   22.946   0.037    single  deblend  0 
 561.98   1494.40    -0.06     0.00   23.013   0.038    single  isolate  0 
1881.08   1513.95    -0.02     0.04   23.084   0.040    single  isolate  0 
 296.27   1872.45     0.02    -0.01   22.962   0.037    single  isolate  0 
1925.17    285.35    -0.08    -0.01   23.098   0.040    single  isolate  0 
 626.98   4150.53     0.03    -0.14   23.044   0.039    single  deblend  0 
 430.63   1853.73     0.01    -0.02   22.991   0.038    single  isolate  0 
 281.34   2190.02     0.00    -0.16   23.033   0.038  multiple  isolate  0 
 857.61   1910.59     0.02     0.08   23.050   0.039    single  isolate  0 
 861.40   1315.57     0.06    -0.09   23.061   0.039    single  isolate  0 
1141.23   1801.01     0.03    -0.08   23.065   0.039  multiple  deblend  0 
1465.47   3875.69    -0.00    -0.18   23.035   0.039  multiple  deblend  0 
1352.07    599.12     0.06    -0.04   23.069   0.039    single  isolate  1 
1395.05   2188.98     0.07    -0.04   22.999   0.038  multiple  isolate  0 
1053.37   3296.30     0.03    -0.09   23.013   0.039  multiple  deblend  0 
 394.14   1624.12     0.11     0.04   23.005   0.038    single  isolate  0 
1782.00    969.57    -0.07     0.01   22.996   0.038    single  deblend  0 
1090.03    837.17    -0.04     0.06   22.982   0.038    single  isolate  0 
