# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 818.24   2246.35     0.00     0.04   22.037   0.028    single  deblend  0 
 120.71   3185.01     0.03     0.01   22.180   0.028    single  deblend  0 
 561.98   1494.40     0.03     0.03   22.014   0.028  multiple  deblend  0 
1881.08   1513.95     0.01     0.02   22.013   0.028    single  isolate  0 
 296.27   1872.45     0.02    -0.02   22.037   0.028    single  deblend  0 
1925.17    285.35    -0.01    -0.05   22.019   0.028  multiple  isolate  0 
 626.98   4150.53    -0.02     0.27   21.795   0.027  multiple  deblend  1 
 430.63   1853.73     0.01     0.01   22.013   0.027    single  isolate  0 
 281.34   2190.02    -0.04    -0.02   22.017   0.027    single  isolate  0 
 857.61   1910.59     0.00     0.01   22.006   0.027    single  isolate  0 
 861.40   1315.57     0.03     0.02   22.020   0.028    single  isolate  0 
1141.23   1801.01     0.07     0.00   21.986   0.027  multiple  isolate  0 
1465.47   3875.69     0.01    -0.02   22.053   0.028    single  isolate  0 
1352.07    599.12     0.02    -0.02   22.037   0.028    single  isolate  0 
1395.05   2188.98    -0.04    -0.02   22.012   0.027    single  isolate  0 
1053.37   3296.30     0.05     0.03   22.024   0.028    single  isolate  0 
 394.14   1624.12     0.00    -0.05   22.023   0.028    single  isolate  0 
1782.00    969.57     0.03     0.03   22.030   0.028    single  isolate  0 
1090.03    837.17    -0.05    -0.01   22.014   0.028    single  isolate  0 
