id fakeid visit ccd cmodelMag expMag devMag expReff devReff expBA devBA expPosAng devPosAng cmodelMagErr expMagErr fracDev devMagErr nchild parent
1061818994787951 2564 1236 24 20.4071061699 20.7428520529 19.9938303451 8.77789579242 27.3242569905 0.694678872515 0.651245794145 12.1620314622 11.43804481 0.103578283535 0.114700297515 0.522968934195 0.11429971302 0 0
1061818994787580 262 1236 24 21.14732215 21.3295164956 21.0354461558 3.42255586439 5.33478069792 0.80466159558 0.776150425948 30.1335697353 28.8826921272 0.104446617657 0.113168856662 0.635193988226 0.112624176011 0 0
1061818994788839 1932 1236 24 21.0673841053 21.0671614025 20.321037865 8.78661605605 27.8662002238 0.710473686489 0.657425390138 6.16431809699 5.59643448682 0.101579960434 0.122882524148 0.0 0.123132373677 0 1061818994786588
1061818994787197 2318 1236 24 21.3664683143 21.9596589994 21.1602449232 7.8720662544 25.4584490893 0.733628093145 0.689704692208 12.5796437323 9.58408886891 0.105417762827 0.174629734815 0.801448386197 0.173896806505 0 0
1061818994787590 2321 1236 24 21.803826389 22.3801668284 21.6409205253 8.75075449194 25.7452573529 0.638730381563 0.634521620008 -21.7425501512 -23.7234515652 0.107016813089 0.239770891715 0.826632991883 0.238736708068 2 0
1061818994789235 2321 1236 24 22.2550735883 22.7080685267 22.0574871653 5.67991283383 15.4751014665 0.868349607574 0.799015295521 -81.713068605 -83.2320564421 0.114113353232 0.255849767427 0.748985154799 0.25515131124 0 1061818994787590
1061818994789002 1042 1236 24 22.3822894317 23.0085137859 22.3837649459 5.47642216128 13.7325466723 0.723170757999 0.711567360905 28.5075577999 29.9919783135 0.118202202322 0.303423281025 1.0 0.29958945829 0 1061818994786968
1061818994787921 2965 1236 24 20.1624226089 20.7106418272 20.0228997948 7.7837681116 21.8201536406 0.810405317776 0.790285332136 16.906970647 17.3961630893 0.102724225614 0.112837578064 0.834961914978 0.112174955749 3 0
1061818994789363 2965 1236 24 20.3558893181 20.7624770405 20.1082046737 7.2036152083 19.3302741176 0.848913918553 0.844885199872 16.4265520929 16.5583555024 0.102827659602 0.112917964655 0.676731263242 0.112405343028 0 1061818994787921
1061818994786895 2327 1236 24 21.139831046 21.1448337841 20.8833252002 3.61198592833 5.48063560169 0.78297056597 0.743401884369 11.5798351145 7.99771253234 0.104828513517 0.111002389501 0.0214405404171 0.110599949936 0 0
1061818994788001 24 1236 24 20.4854017736 21.0506900612 20.4114913499 7.70305354335 20.3177359488 0.706488134866 0.679949247714 31.368519499 31.7205203561 0.103458904979 0.119108675783 0.905435702938 0.118315726219 0 0
1061818994788584 2585 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 2 0
1061818994789677 2585 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1061818994788584
1061818994787695 2973 1236 24 20.0256640953 20.5120324531 19.9387150275 5.94251205961 14.4385461443 0.870643395305 0.825171186513 13.5312058478 4.69972354597 0.102493090363 0.107855322634 0.870633437544 0.107210532707 3 0
1061818994789272 2973 1236 24 20.2238869378 20.5441103868 20.0375172361 5.65537967393 12.4140502656 0.892045261488 0.88486983364 17.278690234 19.0674788911 0.102600168957 0.107879652338 0.668563408787 0.107319969841 0 1061818994787695
1061818994789595 1570 1236 24 21.5335416556 22.2953578045 21.4870702127 7.88073729476 24.9674396729 0.784387586276 0.776487755002 36.0945073648 39.0374587644 0.104160957773 0.220837971496 0.956334452441 0.218718050212 0 1061818994788368
1061818994786711 2339 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 0 0
1061818994789128 4773 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1061818994787369
1061818994787170 1457 1236 24 20.0280222177 20.7090620075 19.9901156638 9.11894643811 26.589466982 0.664961358715 0.632607967766 5.5085132697 3.82808942882 0.101943924776 0.113783046823 0.958626463169 0.112949203743 0 0
1061818994788229 1576 1236 24 22.4583358301 22.4579690462 22.014856713 4.80087654404 10.0773774475 0.7440607368 0.686506256552 28.4961170423 27.7214492782 0.119901063483 0.186611075335 0.0 0.188096212668 0 0
1061818994786408 242 1236 24 20.8775255362 21.6286936654 20.8388545223 7.99258629719 25.0769498499 0.799668653164 0.772432475255 15.4752259046 16.0511387615 0.101276168316 0.151285192634 0.963659607539 0.149961008444 3 0
1061818994788748 242 1236 24 21.3477582667 21.788822909 21.0591210433 6.91995957116 20.520816905 0.773199162015 0.739771022254 2.4231013629 2.72153983794 0.102616566039 0.152937889421 0.67408235986 0.152563207194 0 1061818994786408
1061818994787042 1523 1236 24 20.8048973658 21.097430442 20.3439562162 7.79305955685 23.8981412944 0.840209333504 0.817811964779 60.1458633111 58.3133695635 0.102238854676 0.122842949664 0.46292654202 0.122604499077 0 0
1061818994786337 2097 1236 24 21.3458653362 21.5600838903 20.7912054472 7.67240634069 23.9323121594 0.804090152165 0.783183260897 54.5841103155 54.1242384503 0.101973751804 0.144976442027 0.346240279864 0.145165261796 2 0
1061818994788712 2097 1236 24 21.6519797932 21.6745815419 20.9710103757 6.88655360782 20.1679819617 0.818161487742 0.782036041674 36.3224683024 34.7482132198 0.103727369225 0.147011111202 0.0425329008802 0.147588103442 0 1061818994786337
1061818994786979 2505 1236 24 23.8638937841 23.8635317745 23.5312212548 5.0426495332 9.74277502107 0.355979784452 0.247574384843 66.0591309677 66.324481515 0.248567146736 0.493958861655 0.0 0.503445103861 0 0
1061818994786309 4669 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 2 0
1061818994788706 4669 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 0 1061818994786309
