# FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 24   2625  207.44   -1.00  -1.00   0.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1
1236 24    608 1496.72    0.45  -0.35  20.86   0.020 21.202  20.354  21.069   7.050   0.879  22.742   9.016   0.855  20.785  30.726   0.841  19.249   0.486 0 0 1
1236 24   1391 3257.93   -0.06  -0.13  20.27   0.019 20.740  20.150  20.566   5.563   0.771   5.919   7.229   0.697   6.177  18.103   0.657   5.122   0.834 1061818994788175 0 1
1236 24   2234 2633.95   -0.52  -0.45  22.16   0.021 22.884  22.059  22.803   7.752   0.640  17.589   9.785   0.575  20.895  32.254   0.547  21.731   0.911 0 0 1
1236 24   2585 3984.18   -0.02  -0.01    nan     nan    nan     nan     nan   3.206   0.894  52.292     nan     nan     nan     nan     nan     nan     nan 0 0 1
1236 24   2151  292.23    0.36   0.14  22.25   0.021 22.851  22.077  22.836   5.321   0.837  -1.075   6.244   0.804  -6.612  18.901   0.810 -10.391   0.832 1061818994786471 0 1
1236 24   3060 3603.31    0.33   0.26  20.64   0.019 20.925  20.177  20.886   6.854   0.783  16.466   8.507   0.756  15.372  26.105   0.731  14.348   0.448 0 0 1
1236 24   1454  154.91   -0.10  -1.24  21.53   0.020 21.854  21.231  21.683   5.127   0.808  52.321   6.198   0.730  50.546  16.182   0.692  52.679   0.578 1061818994786403 0 1
1236 24   3539  628.44    0.82   0.62  21.14   0.019 21.532  20.685  21.247   8.915   0.669  47.197  11.500   0.626  46.852  39.710   0.599  46.680   0.555 1061818994786667 0 1
1236 24    615 4122.69    0.30   0.31  20.12   0.019 20.643  19.788  20.509   8.269   0.722  19.890  11.090   0.681  22.079  38.511   0.653  22.490   0.689 0 0 1
1236 24   4784 3036.33    0.03  -0.16  20.97   0.020 21.461  20.970  21.629   5.139   0.727   9.525  23.166   0.339  48.335  45.227   0.427  43.322   1.000 1061818994788105 0 1
1236 24    867  943.64    0.11  -0.06  21.26   0.020 22.026  21.257  21.644   5.433   0.950  24.743   7.161   0.953  20.310  21.830   0.927   1.984   1.000 1061818994786873 0 1
1236 24    542 3217.10   -0.12  -0.02  21.49   0.020 21.755  21.224  21.612   5.216   0.767  18.388   6.151   0.698  15.882  14.260   0.673  12.779   0.538 1061818994788150 0 1
1236 24   2434 3991.25   -0.09   0.05  21.73   0.020 22.041  21.599  21.891   3.911   0.936  37.611   4.168   0.901  38.700   8.179   0.903  36.232   0.744 0 0 1
