# FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 24   2817 3968.68    0.61   0.11  23.04   0.028 23.642  23.040  23.401   4.305   0.728  22.946   4.749   0.684  31.018  11.392   0.689  35.664   1.000 0 0 1
1236 24   1070 2665.79   -0.02  -0.12  21.97   0.021 22.187  21.816  22.066   4.248   0.747  48.712   4.529   0.634  49.525   8.227   0.594  50.863   0.603 0 0 1
1236 24    979  742.58   -1.00  -1.00   0.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1
1236 24   4148 1864.92    0.16  -0.10  20.46   0.019 20.852  20.190  20.703   6.019   0.779   1.486   7.619   0.731  -0.376  21.017   0.699  -1.660   0.648 0 2 1
1236 24   3423 3127.69    0.20  -0.02    nan     nan    nan     nan     nan   3.218   0.851  51.058     nan     nan     nan     nan     nan     nan     nan 0 0 1
1236 24   4402 3772.64   -0.01  -0.03  20.80   0.019 20.908  20.492  20.870   4.812   0.722  43.039   5.442   0.623  42.911  10.923   0.575  43.108   0.283 1061818994788466 0 1
1236 24   4203 2899.03   -0.77  -0.95    nan     nan    nan     nan     nan   3.316   0.833 -79.666     nan     nan     nan     nan     nan     nan     nan 0 0 1
1236 24   1403 1861.70   -0.61   0.52  22.37   0.021 23.041  22.189  22.496   6.770   0.709  -9.783   8.361   0.674  -8.427  27.855   0.671 -11.113   0.843 0 0 1
1236 24   2809 3737.61   -0.37  -0.11  21.08   0.019 21.336  20.497  21.261   7.159   0.840  25.633   9.070   0.816  27.279  30.669   0.805  27.647   0.387 0 0 1
1236 24   2323 1280.62    0.03   0.03  20.03   0.019 20.431  19.641  20.361   7.777   0.728   6.074  10.237   0.684   6.212  33.775   0.630   5.988   0.586 1061818994787053 0 1
1236 24   3762 1345.86    1.33   0.88  23.22   0.028 23.220  22.532     nan   6.949   0.780  11.403   8.474   0.711  16.895  25.244   0.657  17.136   0.000 0 2 1
1236 24   2965 3147.24   -1.65  -0.02    nan     nan 19.246  18.715  19.091  16.974   0.569 -49.514  22.039   0.523 -48.762  59.022   0.503 -45.040     nan 1061818994788094 0 1
1236 24   2873  466.85    0.11  -0.04  19.85   0.019 20.441  19.763  20.249   6.020   0.817   7.527   8.132   0.772   8.170  22.664   0.734   6.786   0.899 1061818994786572 0 1
1236 24   4155 1119.32    1.34  -0.69  22.04   0.021 22.672  22.038  22.260   4.091   0.907 -85.564   5.094   0.819  79.820  13.244   0.774  76.158   1.000 1061818994786960 0 1
1236 24    815 1609.93   -0.07   0.04  21.11   0.020 21.350  21.041  21.212   3.718   0.828  13.610   3.818   0.726  13.333   6.119   0.694  11.613   0.777 1061818994787252 0 1
1236 24   3176 2158.47    0.20  -0.20  21.96   0.020 22.512  21.690  22.379   7.161   0.758  43.303   9.200   0.708  51.001  31.076   0.654  56.991   0.742 1061818994787582 0 1
1236 24   4970 1234.36   -1.00  -1.00   0.00   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 -1 -1 -1
