# FakeX    FakeY    DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  parentID  nChild  extended
1236 24    162 1744.61   -0.66   0.55    nan     nan    nan     nan     nan   3.289   0.981  89.326     nan     nan     nan     nan     nan     nan     nan 0 2 1
1236 24   3033  534.67    0.28   0.02  21.79   0.020 22.210  21.584     nan   9.684   0.415  49.784  11.545   0.362  48.928  30.679   0.340  47.794   0.723 0 2 1
1236 24   3019 1893.94    0.03  -0.07  22.39   0.023 22.397  22.119  22.363   3.493   0.916  15.737   3.268   0.863  17.029   4.964   0.860  17.464   0.027 0 0 1
1236 24   2606 2392.06   -0.13  -0.23  20.74   0.019 21.189  20.348  21.032   7.847   0.648   6.809  10.439   0.599   6.589  36.104   0.556   6.260   0.618 0 2 1
1236 24    677 3476.19    0.06   0.02  21.67   0.020 22.037  21.435  21.907   5.022   0.915  86.748   5.932   0.932  89.496  14.621   0.960 -82.589   0.665 1061818994788278 0 1
1236 24   1126 2787.67    0.05  -0.09  20.62   0.019 20.723  20.330  20.671   4.597   0.774  15.391   5.095   0.687  15.678   9.786   0.647  15.393   0.275 1061818994787901 0 1
1236 24   1441 3515.59   -0.07  -0.07  21.22   0.020 21.232  20.825  21.204   4.367   0.835  14.152   4.681   0.768  14.377   9.167   0.734  13.971   0.022 0 0 1
1236 24   2262  176.57    0.03   0.09  20.87   0.020 21.030  20.691  20.949   3.860   0.907  77.020   4.099   0.838  80.096   7.025   0.806  82.513   0.487 0 0 1
1236 24   3779 1744.03   -0.14  -0.03  20.40   0.019 20.984  20.089  20.837   7.774   0.857  17.413  10.321   0.830  17.302  36.727   0.819  14.626   0.735 0 0 1
1236 24    196 3402.25    0.28   0.47  22.85   0.026 23.550  22.856  23.174   4.983   0.560  65.937   6.525   0.371  65.008  17.749   0.373  63.021   1.000 1061818994788247 0 1
