id fakeid visit ccd cmodelMag expMag devMag expReff devReff expBA devBA expPosAng devPosAng cmodelMagErr expMagErr fracDev devMagErr nchild parent
1061818994787513 99970 1236 24 22.2069060526 22.3725487152 22.1849084533 2.19579344967 2.70649669629 0.877321032512 0.859558827773 -27.9658756411 -30.0186684869 0.117988232865 0.14281507966 0.88352517204 0.142180131615 0 0
1061818994788586 137605 1236 24 23.0913970139 23.2737877662 23.0148991017 3.15723773092 4.52543229257 0.670507648888 0.666835532737 59.1901248709 67.1634507488 0.159382755286 0.266242830867 0.718980959778 0.265488822436 0 0
1061818994788097 23948 1236 24 22.2669280753 22.5327669478 22.2680864495 2.50879702516 3.53257793737 0.935321165531 0.955072753755 85.428943806 -50.6675722359 0.118914005029 0.160506941115 1.0 0.159393009921 0 0
1061818994786471 173197 1236 24 22.2967561886 22.5848480171 22.2450927817 3.51176718411 5.93332361189 0.856849886095 0.812292326783 25.2026829556 24.964721764 0.118975174897 0.187862360815 0.862179167867 0.1867987036 0 0
1061818994787960 33553 1236 24 23.3111305304 23.3884137219 23.2984635656 2.03749921115 1.9130862058 0.735482846389 0.771155824907 -73.5019384031 -78.2704961787 0.192471361287 0.257415631849 0.853610003616 0.256666351294 0 0
1061818994787303 26898 1236 24 20.6735676175 20.8587512627 20.6744432088 2.18408683979 2.61116355344 0.894096009786 0.900465362554 55.359300646 58.9730758746 0.103352617892 0.105866850691 1.0 0.105277271661 0 0
1061818994788284 100500 1236 24 21.8333412632 22.4002994841 21.8344352247 5.38822049327 12.6492747164 0.867102849214 0.836029504029 3.29213858274 -5.38985421094 0.108562920927 0.194909592765 1.0 0.192515542887 0 0
1061818994786473 184981 1236 24 20.1122147406 20.3856508037 20.1068377106 2.92729099271 4.24044146277 0.961015357128 0.967967049365 29.3869631799 10.4687410063 0.100563407433 0.102588411963 0.980826092071 0.101965668035 0 0
1061818994787658 102040 1236 24 21.4949037275 21.7725001021 21.3913868097 4.70037870104 8.40821975479 0.617854541707 0.615631436679 -66.8508903024 -68.0773132447 0.106165176056 0.129899311253 0.749421335589 0.129266430678 0 0
1061818994788422 18969 1236 24 22.0221529807 22.4499184805 22.0230191375 4.65134262745 9.0629750835 0.644382194072 0.56248736331 -67.0294260031 -68.4593468908 0.111289533098 0.17666789973 1.0 0.172996075063 2 0
1061818994789617 18969 1236 24 22.5437623903 22.7823687623 22.5445195899 2.44450510276 3.35495289442 0.867798141421 0.844109434846 4.66799108397 11.5194708153 0.127501350231 0.179846315971 1.0 0.178873419556 0 1061818994788422
1061818994786940 170778 1236 24 21.1535674224 21.7017024088 21.1543240901 3.86073835757 9.12191289279 0.910533097121 0.787948119781 -61.8896411214 -67.8944517387 0.103844553713 0.126045281569 1.0 0.124418016963 2 0
1061818994788992 170778 1236 24 21.3370280419 21.7368607889 21.3373390275 3.5466114504 6.35259808946 0.982804370322 0.985457969391 -40.3968139489 -30.4508924306 0.104788174836 0.126193174718 1.0 0.125076108277 0 1061818994786940
1061818994788433 151813 1236 24 22.688809705 22.9847634023 22.6895203718 3.09456060903 4.84873980435 0.751403192674 0.69769010262 -53.9632649357 -46.3001440604 0.1335313811 0.219752741143 1.0 0.218303329116 0 0
1061818994787994 96289 1236 24 22.3868834342 22.6139933875 22.2244648267 3.95954885291 7.30884368415 0.809689110568 0.780711686952 11.1227393936 9.59419144786 0.119900692991 0.19274964729 0.614357643253 0.19245931435 0 0
1061818994787882 71714 1236 24 19.4730673111 20.0042795371 19.473714191 3.54152739844 8.57963266583 0.925733996634 0.724548542624 49.8649840463 64.9867780355 0.10312070478 0.104422952613 1.0 0.103778091647 3 0
1061818994789346 71714 1236 24 19.6624742247 20.0241410153 19.6627116251 3.38710398505 5.68002469737 0.949163090142 0.938399555622 38.449585792 52.4781486812 0.10317787722 0.104425871742 1.0 0.103815651886 0 1061818994787882
1061818994787639 55331 1236 24 20.5542556157 21.3202670239 20.5554260493 7.47554591245 22.2822412047 0.972048992821 0.95997368968 28.2612329735 26.1018478554 0.103352276764 0.13413731164 1.0 0.132429016188 2 0
1061818994789257 55331 1236 24 20.6976724549 21.3899183313 20.6987328819 6.9991257239 19.4670693656 0.9605656647 0.932471123212 -25.234201065 -30.9863656832 0.103527419119 0.134462990305 1.0 0.13320340371 0 1061818994787639
1061818994787554 149798 1236 24 23.0071084988 23.1625834815 23.0048151736 2.18415402681 2.64393262496 0.779135734806 0.677417426864 78.2091315061 71.1409327444 0.160091908967 0.224781053127 0.981782282465 0.223893962925 0 0
1061818994788262 101164 1236 24 22.4517669193 22.8018613856 22.452566105 3.06156615285 5.11143167995 0.839545662385 0.816028378715 -88.2079404363 -86.882299516 0.124566967509 0.198140004521 1.0 0.195882859172 2 0
1061818994789540 101164 1236 24 22.6831348682 22.9308331546 22.6836862635 2.52205769575 3.67184925467 0.832337083257 0.738672110263 33.7795172738 29.9885209675 0.135777819624 0.201038093744 1.0 0.199764029419 0 1061818994788262
1061818994788230 91954 1236 24 21.6654032857 21.9820135002 21.6657820339 3.16206854996 4.94664102755 0.893143814373 0.896926354563 37.3004370656 23.2272602513 0.107676939599 0.131454686253 1.0 0.130505568707 0 0
1061818994787035 38193 1236 24 22.6067612189 22.8266312764 22.6075462486 2.68133401375 3.46864685305 0.54482947207 0.560162634826 -28.8183649288 -33.442493482 0.132510916367 0.183113608419 1.0 0.181828079543 0 0
