id fakeid visit ccd cmodelMag expMag devMag expReff devReff expBA devBA expPosAng devPosAng cmodelMagErr expMagErr fracDev devMagErr nchild parent
1061818994786660 54528 1236 24 22.030150903 22.0298752142 21.7805886585 3.46015149147 5.16023302184 0.728951222069 0.68135420267 1.57492123409 2.30852273278 0.111787928457 0.134709733622 0.0 0.134861380647 0 0
1061818994786898 197121 1236 24 22.4257683249 22.4254364487 21.9249784249 6.21925994061 14.802967517 0.435067374791 0.356540733213 -2.92217700553 -2.43893110025 0.117490751738 0.18623308874 0.0 0.187715735577 0 0
1061818994787410 152619 1236 24 22.6969857371 22.6967283664 22.2529802768 5.72850871501 12.982314387 0.532873018014 0.42554306106 -6.54237669323 -7.79066863929 0.125801291344 0.222040737722 0.0 0.226372504782 0 0
1061818994787727 188934 1236 24 22.8112532408 23.0555406191 22.5988414954 6.08536418901 12.7466076635 0.582402324608 0.545612511385 48.1781618976 49.7437051489 0.134715598351 0.307001726463 0.574802207495 0.307088726397 0 0
1061818994788451 29377 1236 24 20.8404022543 20.9408935398 20.3517755306 8.53546215281 22.8240082183 0.471998912519 0.404289882758 -48.9042885246 -48.731512927 0.102227274963 0.113817885747 0.204534632375 0.113620270613 2 0
1061818994789625 29377 1236 24 20.9352921227 20.9607176597 20.3596285236 8.24339755248 22.2985990312 0.487304993575 0.420352992601 -47.7593042298 -47.2080505017 0.102374179573 0.113876674897 0.0537366362183 0.113711333609 0 1061818994788451
1061818994787907 102060 1236 24 20.7719608293 21.3682992409 20.7250909229 3.34377379168 12.0423819701 0.774104844542 0.350293418012 21.6238590174 42.5067744362 0.10327068487 0.113157745705 0.931905470924 0.112090420825 2 0
1061818994789352 102060 1236 24 21.4378999733 21.4679972202 21.2590149629 2.81944177759 3.76383241046 0.788128088144 0.757896533978 -8.51258776823 -10.7194466408 0.106108594138 0.113375901174 0.149393438708 0.112982612532 0 1061818994787907
1061818994788167 17934 1236 24 nan nan nan nan nan nan nan nan nan nan nan nan nan 2 0
1061818994789487 17934 1236 24 23.2362854171 23.2357411478 22.935066452 4.92313196035 8.76048629599 0.366319284872 0.274929918482 -75.1795673353 -77.232360121 0.163209684807 0.287145795997 0.0 0.290177784587 0 1061818994788167
