# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 35  20998 1641.79 1105.53   0.12  -0.26  21.282  0.018  21.516  21.282  21.360   3.048   0.907 -26.776   2.780   0.772 -31.546   3.839   0.723 -33.303   1.000 0 0 0 0 0 1 
1236 35  71247 1067.55 4061.45  -0.02   0.19  23.005  0.030  23.005  22.952  22.990   2.561   0.892  54.366   1.642   0.861  53.674   1.431   0.834 -61.773   0.000 0 0 0 1061866239428849 0 1 
1236 35  98263 1567.70 1390.13  -0.02   0.04  20.500  0.017  20.676  20.501  20.530   2.713   0.962  45.214   2.076   0.992  60.052   2.453   0.977 -38.734   1.000 0 0 0 0 0 1 
1236 35 167387  696.00  598.32  -0.03   0.00  20.301  0.017  20.940  20.254  20.716   5.520   0.919   8.111   7.121   0.915  16.107  19.542   0.908   8.826   0.945 0 0 0 1061866239426867 0 1 
1236 35  75251 1688.89 2471.11  -0.06  -0.21  21.560  0.018  22.070  21.561  21.756   3.880   0.978  14.690   4.271   0.978 -18.619   9.203   0.965 -38.216   1.000 0 0 0 0 0 1 
1236 35 182730 1144.82 1986.66  -0.04  -0.18  22.853  0.027  22.998  22.795  22.829   3.398   0.712  83.662   3.112   0.484  86.473   3.947   0.500  86.080   0.722 0 0 0 0 0 1 
1236 35 142308 1630.49  331.75  -0.01  -0.02  22.054  0.020  22.275  22.055  22.077   2.894   0.860  40.406   2.380   0.749  39.603   3.151   0.722  37.839   1.000 0 0 0 0 0 1 
1236 35  65360  441.83  412.71  -0.03  -0.05  22.671  0.024  22.930  22.672  22.719   2.835   0.950  74.689   2.389   0.907  73.269   3.427   0.859  56.698   1.000 0 0 0 0 0 1 
1236 35   7405 1697.11 3440.98   0.01  -0.00  22.085  0.020  22.287  22.031  22.123   3.102   0.914  32.673   2.691   0.885  23.881   3.761   0.904  26.134   0.799 0 0 0 0 0 1 
1236 35  60323  338.65 2719.87  -0.08   0.29  20.689  0.018  20.939  20.627  20.782   3.473   0.854  84.469   3.439   0.774  88.981   5.387   0.775 -87.526   0.813 0 0 0 0 0 1 
1236 35  21118  169.38 3872.51   0.59  -0.01  21.451  0.018  21.735  21.434  21.543   3.245   0.890 -10.691   3.116   0.785 -14.198   4.881   0.746 -14.687   0.948 0 0 0 1061866239428755 0 1 
1236 35 119102  546.49 1904.91  -0.04  -0.10  20.968  0.018  21.166  20.903  21.046   3.185   0.946  54.282   2.906   0.941  63.702   4.139   0.956  72.314   0.762 0 0 0 1061866239427615 0 1 
1236 35  69068  828.45 2218.18  -0.10  -0.17  22.052  0.020  22.476  22.017  22.187   3.798   0.924  75.295   4.140   0.854  73.458   8.335   0.836  72.163   0.934 0 0 0 0 0 1 
1236 35  16879 1993.43 2432.36  -0.04  -0.18  20.449  0.017  20.654  20.450  20.487   2.874   0.916  54.865   2.338   0.901  61.345   2.893   0.921  66.958   1.000 0 0 0 1061866239427900 0 1 
1236 35  72603  312.21 2484.46   0.01   0.00  20.665  0.018  20.872  20.666  20.712   2.758   0.960  58.002   2.143   0.990  78.416   2.695   0.992 -55.716   1.000 0 0 0 0 2 1 
1236 35 175567  597.37 1351.16   0.01  -0.12  21.400  0.018  21.798  21.400  21.504   3.257   0.940  58.487   3.180   0.926  79.019   5.791   0.896 -87.053   1.000 0 0 0 0 0 1 
1236 35  59504 1590.73 4081.04  -0.33   0.21  21.496  0.018  21.803  21.397  21.623   4.183   0.699  76.739   4.630   0.553  79.504   8.916   0.506  81.281   0.778 0 0 0 1061866239428874 0 1 
1236 35 164521  301.45 1425.70  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
