# Visit  CCD  FakeID  FakeX  FakeY   DiffX   DiffY   CmodMag   CmodErr  ExpMag  DevMag  KronMag  SdssR  SdssBa  SdssPa  ExpR  ExpBa  ExpPa  DevR  DevBa  DevPa  fracDev  SdssMiter ExpMiter DevMiter parentID  nChild  extended
1236 32 184981 1569.26  268.76   0.03  -0.09  20.071  0.031  20.384  20.071  20.192   3.135   0.992 -80.597   2.938   0.980 -74.079   4.652   0.931 -70.065   1.000 0 0 0 0 2 1 
1236 32  76624  761.90 1254.11  -0.04   0.05     nan    nan     nan     nan  21.102   2.806   0.935  41.828     nan     nan     nan     nan     nan     nan     nan 0 0 0 1061853354525530 0 1 
1236 32 149798 1574.35 2129.72  -0.15  -0.19  23.073  0.039  23.205  23.026  23.073   2.806   0.890 -34.377   2.298   0.674 -35.985   2.714   0.710 -33.373   0.737 0 0 0 0 0 1 
1236 32  38193 1006.56 1245.15  -1.00  -1.00  -1.000 -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000  -1.000 -1 -1 -1 -1 -1 -1 
1236 32  57959 1452.11 1721.26   0.23  -0.29  22.915  0.036  23.490  22.915  23.110   4.580   0.637 -36.834   5.431   0.476 -34.607  13.583   0.396 -34.267   1.000 0 0 0 0 0 1 
1236 32  66808 1000.38 3725.72   0.06   0.00  21.538  0.031  21.991  21.538  21.676   3.605   0.964 -20.544   3.936   0.921 -42.901   7.799   0.902 -44.231   1.000 0 0 0 0 0 1 
1236 32  71714  204.25 2742.26  -0.04  -0.01  19.673  0.031  20.023  19.673  19.814   3.283   0.971  32.572   3.423   0.952  29.955   5.599   0.958  21.986   1.000 0 0 0 0 3 1 
1236 32  65080 1852.99 3892.96  -0.10  -0.03  21.835  0.031  22.206  21.817  21.999   3.501   0.913  42.139   3.582   0.834  45.416   6.447   0.819  42.442   0.959 0 0 0 1061853354527068 0 1 
1236 32 170778  727.64 1089.22   0.06   0.05  21.284  0.031  21.709  21.284  21.453   3.625   0.918  79.602   3.962   0.849  83.792   7.522   0.829  87.202   1.000 0 0 0 1061853354525374 0 1 
1236 32 125330 1805.64 2184.88  -0.13  -0.04  23.151  0.040  23.207  23.035     nan   2.990   0.930  55.719   2.433   0.895  49.346   2.992   0.858  27.216   0.327 0 0 0 0 0 1 
1236 32  27476  180.47  944.51  -0.15  -0.08  21.786  0.032  22.174  21.787  21.930   3.465   0.935  82.969   3.577   0.893  86.501   6.262   0.912 -88.019   1.000 0 0 0 0 0 1 
1236 32  91954  336.52 3371.75  -0.02  -0.17  21.727  0.031  22.025  21.680  21.777   3.160   0.948  87.946   2.939   0.923 -89.220   4.743   0.979  54.227   0.873 0 0 0 0 2 1 
